Locus,crossmatch500_n50,crossmatch500_n100,crossmatch500_n150,crossmatch1000_n50,crossmatch1000_n100,crossmatch1000_n150,mean_p
214,0.2612223762424622,0.0010350980478647,1.0672425798920681e-16,0.8566462183840093,0.5596168023489051,0.9447607606698496,0.38
215,0.0372305509119056,7.574860218111569e-06,7.55113285047831e-11,0.8566462183840093,0.9948884441829732,0.3564403050771985,0.28
216,0.0015714642503474,7.574860218111569e-06,3.7815155489203834e-14,0.2612223762424622,0.9985439132124108,0.9728675975220928,0.44
217,0.0372305509119056,9.950371727116057e-09,1.0672425798920681e-16,0.2612223762424622,0.5596168023489051,0.2434943083534172,0.04
218,0.0372305509119056,0.0002396602963676,7.090295024924208e-10,0.4714426298566601,0.5596168023489051,0.153278693470297,0.12
219,0.0372305509119056,4.6649665489730854e-05,1.4600882701537232e-06,0.6900716936154259,0.1461831188113047,0.0884747940227254,0.0
220,0.0090349940167201,5.43367320425823e-14,8.565678647612969e-23,0.9493152643472212,0.8294573058348887,0.153278693470297,0.0
221,0.0015714642503474,1.6897451557743665e-12,1.4537580228912626e-24,0.8566462183840093,0.4010340770193891,0.4836456816169032,0.88
222,0.0015714642503474,1.6897451557743665e-12,4.337143986205486e-18,0.8566462183840093,0.2573478059183113,0.7300736583970024,0.1
223,0.0090349940167201,1.6897451557743665e-12,1.4537580228912626e-24,0.4714426298566601,0.2573478059183113,0.4836456816169032,0.0
224,0.1132101568610371,3.9400339397119036e-11,2.1891373068121547e-15,0.8566462183840093,0.072805917819116,0.4836456816169032,0.22
225,7.547628687592056e-07,1.2677729166185138e-15,1.879886123549499e-26,0.9493152643472212,0.7091103217017671,0.4836456816169032,0.0
226,0.0001893291084266,3.9400339397119036e-11,1.4517975705766154e-19,0.9493152643472212,0.4010340770193891,0.2434943083534172,0.0
227,0.1132101568610371,0.0002396602963676,5.549670323303732e-13,0.9493152643472212,0.7091103217017671,0.8264751653621575,0.02
228,0.4714426298566601,4.6649665489730854e-05,6.972812605535759e-12,0.6900716936154259,0.9605547804174503,0.8264751653621575,0.5
229,0.0001893291084266,1.1183193737178298e-07,4.337143986205486e-18,0.2612223762424622,0.4010340770193891,0.0884747940227254,0.0
230,0.0015714642503474,5.43367320425823e-14,3.946587227974094e-21,0.4714426298566601,0.7091103217017671,0.8264751653621575,0.0
231,0.1132101568610371,0.0117962506501232,2.622711602937288e-07,0.4714426298566601,0.8294573058348887,0.4836456816169032,0.84
232,0.1132101568610371,1.0171672037773157e-06,7.55113285047831e-11,0.6900716936154259,0.1461831188113047,0.0097235777100825,0.04
233,0.1132101568610371,0.0002396602963676,7.090295024924208e-10,0.8566462183840093,0.8294573058348887,0.6125471298438041,0.62
234,0.1132101568610371,0.0002396602963676,2.1891373068121547e-15,0.2612223762424622,0.5596168023489051,0.7300736583970024,0.0
235,0.0372305509119056,1.0171672037773157e-06,5.549670323303732e-13,0.6900716936154259,0.8294573058348887,0.2434943083534172,0.3
236,0.0090349940167201,7.06679380657123e-10,1.4517975705766154e-19,0.2612223762424622,0.7091103217017671,0.8264751653621575,0.0
237,0.0001893291084266,1.0171672037773157e-06,2.1891373068121547e-15,0.2612223762424622,0.7091103217017671,0.7300736583970024,0.04
238,0.0090349940167201,1.0171672037773157e-06,2.1891373068121547e-15,0.1132101568610371,0.9605547804174503,0.9447607606698496,0.12
239,1.512647973575484e-05,1.0171672037773157e-06,1.0672425798920681e-16,0.4714426298566601,0.9948884441829732,0.153278693470297,0.0
240,0.0372305509119056,7.574860218111569e-06,7.55113285047831e-11,0.4714426298566601,0.4010340770193891,0.8264751653621575,0.6
241,0.0372305509119056,1.6897451557743665e-12,4.337143986205486e-18,0.2612223762424622,0.5596168023489051,0.9447607606698496,0.0
242,3.022725621417535e-10,2.0542730548600277e-17,1.2037696161728785e-30,0.6900716936154259,0.2573478059183113,0.4836456816169032,0.0
243,0.0090349940167201,7.06679380657123e-10,3.946587227974094e-21,0.8566462183840093,0.9605547804174503,0.3564403050771985,0.28
244,0.0015714642503474,1.1183193737178298e-07,6.972812605535759e-12,0.6900716936154259,0.2573478059183113,0.0884747940227254,0.04
245,0.0015714642503474,1.1183193737178298e-07,8.565678647612969e-23,0.4714426298566601,0.7091103217017671,0.4836456816169032,0.22
246,0.1132101568610371,0.0037850399887544,7.090295024924208e-10,0.2612223762424622,0.9985439132124108,0.0884747940227254,0.12
247,0.0372305509119056,7.574860218111569e-06,5.549670323303732e-13,0.2612223762424622,0.7091103217017671,0.6125471298438041,0.18
248,1.512647973575484e-05,5.43367320425823e-14,8.565678647612969e-23,0.1132101568610371,0.072805917819116,0.3564403050771985,0.06
249,0.0015714642503474,3.9400339397119036e-11,3.7815155489203834e-14,0.8566462183840093,0.9846814835689196,0.3564403050771985,0.0
250,0.0001893291084266,5.43367320425823e-14,8.565678647612969e-23,0.4714426298566601,0.9605547804174503,0.6125471298438041,0.0
251,0.0090349940167201,3.9400339397119036e-11,3.7815155489203834e-14,0.4714426298566601,0.5596168023489051,0.9447607606698496,0.0
252,0.0001893291084266,9.950371727116057e-09,3.7815155489203834e-14,0.8566462183840093,0.7091103217017671,0.153278693470297,0.16
253,0.0015714642503474,0.0002396602963676,6.972812605535759e-12,0.6900716936154259,0.072805917819116,0.4836456816169032,0.32
254,0.0372305509119056,1.0171672037773157e-06,4.337143986205486e-18,0.6900716936154259,0.5596168023489051,0.4836456816169032,0.0
255,0.0015714642503474,1.1183193737178298e-07,6.972812605535759e-12,0.4714426298566601,0.4010340770193891,0.4836456816169032,0.0
256,0.2612223762424622,7.574860218111569e-06,3.7815155489203834e-14,0.8566462183840093,0.5596168023489051,0.7300736583970024,0.08
257,0.0015714642503474,4.6649665489730854e-05,5.549670323303732e-13,0.0372305509119056,0.5596168023489051,0.4836456816169032,0.02
258,0.0372305509119056,3.9400339397119036e-11,8.565678647612969e-23,0.9493152643472212,0.5596168023489051,0.4836456816169032,0.14
259,0.0001893291084266,7.06679380657123e-10,8.565678647612969e-23,0.6900716936154259,0.9121372468821892,0.7300736583970024,0.06
260,0.0090349940167201,3.9400339397119036e-11,8.565678647612969e-23,0.2612223762424622,0.2573478059183113,0.9447607606698496,0.08
261,2.1512008198203788e-08,2.174978867202045e-19,1.4465852510016045e-35,0.2612223762424622,0.5596168023489051,0.153278693470297,0.0
262,0.0015714642503474,0.0002396602963676,5.549670323303732e-13,0.8566462183840093,0.8294573058348887,0.8264751653621575,0.08
263,0.0090349940167201,5.43367320425823e-14,1.0672425798920681e-16,0.8566462183840093,0.7091103217017671,0.4836456816169032,0.04
264,0.0372305509119056,1.1183193737178298e-07,5.549670323303732e-13,0.6900716936154259,0.0037850399887544,0.9447607606698496,0.7
265,0.0090349940167201,5.43367320425823e-14,4.337143986205486e-18,0.4714426298566601,0.4010340770193891,0.7300736583970024,0.04
266,2.1512008198203788e-08,2.0542730548600277e-17,1.2037696161728785e-30,0.6900716936154259,0.7091103217017671,0.4836456816169032,0.0
267,1.2529380692380692e-15,1.114224180581451e-30,9.900422782015342e-46,0.2612223762424622,0.4010340770193891,0.6125471298438041,0.0
268,0.0001893291084266,3.9400339397119036e-11,3.946587227974094e-21,0.1132101568610371,0.5596168023489051,0.2434943083534172,0.0
269,0.0372305509119056,0.0010350980478647,6.972812605535759e-12,0.2612223762424622,0.1461831188113047,0.4836456816169032,0.7
270,2.1512008198203788e-08,3.9400339397119036e-11,1.4537580228912626e-24,0.6900716936154259,0.5596168023489051,0.9447607606698496,0.0
271,0.0090349940167201,7.06679380657123e-10,3.7815155489203834e-14,0.2612223762424622,0.7091103217017671,0.8975934104885139,0.62
272,0.0090349940167201,1.0171672037773157e-06,1.4517975705766154e-19,0.9493152643472212,0.5596168023489051,0.9447607606698496,0.84
273,0.0090349940167201,1.6897451557743665e-12,8.565678647612969e-23,0.2612223762424622,0.5596168023489051,0.6125471298438041,0.0
274,0.2612223762424622,9.950371727116057e-09,1.4517975705766154e-19,0.8566462183840093,0.0315366953823678,0.9728675975220928,0.0
275,0.0372305509119056,0.0010350980478647,5.803165383582759e-09,0.4714426298566601,0.5596168023489051,0.8264751653621575,0.2
276,0.0090349940167201,1.2677729166185138e-15,5.549670323303732e-13,0.4714426298566601,0.9846814835689196,0.4836456816169032,0.28
277,0.0090349940167201,1.6897451557743665e-12,1.4517975705766154e-19,0.9974721560091456,0.7091103217017671,0.8975934104885139,0.0
278,0.0090349940167201,5.43367320425823e-14,1.4537580228912626e-24,0.2612223762424622,0.8294573058348887,0.8264751653621575,0.0
279,2.1512008198203788e-08,5.43367320425823e-14,5.363432156886097e-33,0.6900716936154259,0.8294573058348887,0.8975934104885139,0.0
280,0.0001893291084266,9.950371727116057e-09,2.1891373068121547e-15,0.9493152643472212,0.8294573058348887,0.6125471298438041,0.0
281,0.4714426298566601,1.0171672037773157e-06,5.549670323303732e-13,0.6900716936154259,0.9605547804174503,0.0884747940227254,0.08
282,0.2612223762424622,7.574860218111569e-06,2.622711602937288e-07,0.8566462183840093,0.1461831188113047,0.9728675975220928,0.12
283,2.1512008198203788e-08,3.9400339397119036e-11,4.337143986205486e-18,0.8566462183840093,0.9605547804174503,0.8975934104885139,0.0
284,0.0372305509119056,9.950371727116057e-09,2.1891373068121547e-15,0.2612223762424622,0.072805917819116,0.3564403050771985,0.0
285,0.0090349940167201,7.574860218111569e-06,7.55113285047831e-11,0.8566462183840093,0.9605547804174503,0.0884747940227254,0.0
286,0.0001893291084266,3.9400339397119036e-11,1.4517975705766154e-19,0.0090349940167201,0.5596168023489051,0.3564403050771985,0.0
287,0.0015714642503474,1.0171672037773157e-06,5.803165383582759e-09,0.2612223762424622,0.2573478059183113,0.9728675975220928,0.0
288,1.512647973575484e-05,1.0171672037773157e-06,3.7815155489203834e-14,0.6900716936154259,0.8294573058348887,0.153278693470297,0.16
289,0.1132101568610371,1.1183193737178298e-07,6.972812605535759e-12,0.8566462183840093,0.2573478059183113,0.0884747940227254,0.04
290,1.512647973575484e-05,3.9400339397119036e-11,1.4537580228912626e-24,0.4714426298566601,0.2573478059183113,0.9879049020867204,0.0
291,0.0015714642503474,9.950371727116057e-09,1.0672425798920681e-16,0.4714426298566601,0.5596168023489051,0.9447607606698496,0.0
292,0.0090349940167201,0.0002396602963676,4.159819683607584e-08,0.1132101568610371,0.9948884441829732,0.4836456816169032,0.0
293,0.0015714642503474,7.574860218111569e-06,7.090295024924208e-10,0.6900716936154259,0.5596168023489051,0.9879049020867204,0.04
294,0.0090349940167201,3.9400339397119036e-11,1.879886123549499e-26,0.9974721560091456,0.7091103217017671,0.2434943083534172,0.0
295,0.1132101568610371,1.1183193737178298e-07,3.946587227974094e-21,0.2612223762424622,0.2573478059183113,0.7300736583970024,0.0
296,0.0372305509119056,1.1183193737178298e-07,2.1891373068121547e-15,0.8566462183840093,0.5596168023489051,0.3564403050771985,0.48
297,0.1132101568610371,1.1183193737178298e-07,5.549670323303732e-13,0.8566462183840093,0.4010340770193891,0.7300736583970024,0.0
298,1.5674255246168249e-12,1.3741934818766986e-21,5.363432156886097e-33,0.4714426298566601,0.1461831188113047,0.8264751653621575,0.0
299,0.0015714642503474,4.6649665489730854e-05,3.946587227974094e-21,0.2612223762424622,0.2573478059183113,0.8264751653621575,0.0
300,0.0015714642503474,1.0171672037773157e-06,7.55113285047831e-11,0.4714426298566601,0.8294573058348887,0.7300736583970024,0.02
301,3.022725621417535e-10,2.174978867202045e-19,5.363432156886097e-33,0.986681815138839,0.4010340770193891,0.9728675975220928,0.0
302,0.0001893291084266,1.2677729166185138e-15,1.791489302730929e-28,0.6900716936154259,0.8294573058348887,0.3564403050771985,0.0
303,0.1132101568610371,3.9400339397119036e-11,6.972812605535759e-12,0.1132101568610371,0.8294573058348887,0.4836456816169032,0.9
304,0.0015714642503474,7.06679380657123e-10,2.1891373068121547e-15,0.6900716936154259,0.9121372468821892,0.6125471298438041,0.58
